지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),적설(cm),지면상태(지면상태코드)
108,서울,2019-03-20 21:00,9.8,7.5,1.8,90,96,,
108,서울,2019-03-20 22:00,9.6,,1.6,90,96,,
108,서울,2019-03-20 23:00,9.4,,2.3,90,96,,
108,서울,2019-03-21 0:00,9.3,6.1,1.7,90,96,,
108,서울,2019-03-21 1:00,9.4,,0.8,90,97,,
108,서울,2019-03-21 2:00,9.5,,0.7,70,97,,
108,서울,2019-03-21 3:00,9.6,1.3,0.4,0,97,,
108,서울,2019-03-21 4:00,9.6,,3.1,250,97,,
108,서울,2019-03-21 5:00,8.7,,2.6,200,97,,
108,서울,2019-03-21 6:00,8.3,2,1.7,200,97,,
108,서울,2019-03-21 7:00,8.1,,1.3,230,97,,
108,서울,2019-03-21 8:00,8.2,,2.1,230,97,,
108,서울,2019-03-21 9:00,8.1,0,2.6,250,97,,
108,서울,2019-03-21 10:00,8.8,,3.8,270,97,,
108,서울,2019-03-21 11:00,9,,3.6,270,92,,
108,서울,2019-03-21 12:00,9.9,,3.8,270,78,,
108,서울,2019-03-21 13:00,10.9,,3.8,270,71,,
108,서울,2019-03-21 14:00,10.4,,3.5,270,71,,
108,서울,2019-03-21 15:00,10,,4.2,270,68,,
108,서울,2019-03-21 16:00,9.3,,3.2,320,59,,
108,서울,2019-03-21 17:00,7.6,,4.9,320,57,,
108,서울,2019-03-21 18:00,5.7,,3.4,290,55,,
108,서울,2019-03-21 19:00,4.4,,4.6,290,56,,
108,서울,2019-03-21 20:00,3.7,,3.3,290,59,,
108,서울,2019-03-21 21:00,3.3,,3.3,290,64,,
108,서울,2019-03-21 22:00,2.7,,2.7,270,65,,
108,서울,2019-03-21 23:00,2.4,,3.6,290,62,,
108,서울,2019-03-22 0:00,1.9,,2.4,290,63,,
108,서울,2019-03-22 1:00,1.6,,1.4,360,61,,
108,서울,2019-03-22 2:00,1.2,,2.2,340,62,,
108,서울,2019-03-22 3:00,0.8,,1.9,340,62,,
108,서울,2019-03-22 4:00,0.4,,2,340,62,,
108,서울,2019-03-22 5:00,-0.1,,1.2,250,60,,
108,서울,2019-03-22 6:00,-0.6,,2.3,290,58,,
108,서울,2019-03-22 7:00,-0.5,,2.7,320,55,,
108,서울,2019-03-22 8:00,-0.3,,3.5,320,53,,
108,서울,2019-03-22 9:00,0.6,,2.9,320,50,,
108,서울,2019-03-22 10:00,2.3,,2.3,290,41,,
108,서울,2019-03-22 11:00,3.6,,3.2,340,38,,
108,서울,2019-03-22 12:00,4.7,,3.6,320,34,,
108,서울,2019-03-22 13:00,5.8,,3.6,320,30,,
108,서울,2019-03-22 14:00,7.4,,3.3,290,27,,
108,서울,2019-03-22 15:00,7.7,,3.8,340,25,,
108,서울,2019-03-22 16:00,8.3,,4,270,21,,
108,서울,2019-03-22 17:00,7.8,,4.9,290,23,,
108,서울,2019-03-22 18:00,7,,4,290,23,,
108,서울,2019-03-22 19:00,5.4,,3.9,290,31,,
108,서울,2019-03-22 20:00,4.7,,3.7,270,33,,
108,서울,2019-03-22 21:00,4,,3.8,290,35,,
108,서울,2019-03-22 22:00,3.4,,1.9,340,38,,
108,서울,2019-03-22 23:00,2.7,,2.1,340,39,,
108,서울,2019-03-23 0:00,2.2,,2,320,40,,
108,서울,2019-03-23 1:00,1.4,,1.5,290,42,,
108,서울,2019-03-23 2:00,0.8,,1,270,44,,
108,서울,2019-03-23 3:00,0.3,,1.1,270,45,,
108,서울,2019-03-23 4:00,0.3,,1.5,290,45,,
108,서울,2019-03-23 5:00,0.2,,0.8,320,53,,
108,서울,2019-03-23 6:00,-0.4,,0.6,320,55,,
108,서울,2019-03-23 7:00,-0.2,,0.5,360,56,,
108,서울,2019-03-23 8:00,1.1,,0.7,180,49,,
108,서울,2019-03-23 9:00,3.9,,2.4,230,58,,
108,서울,2019-03-23 10:00,5.4,,3,230,59,,
108,서울,2019-03-23 11:00,6.5,,3,200,55,,
108,서울,2019-03-23 12:00,5.4,0,5.2,270,64,,
108,서울,2019-03-23 13:00,4.7,,2,250,84,,
108,서울,2019-03-23 14:00,5.3,,3,320,70,,
108,서울,2019-03-23 15:00,6.6,1.7,4,320,48,,
108,서울,2019-03-23 16:00,6.9,,4.7,320,35,,
108,서울,2019-03-23 17:00,7.3,,4.2,320,27,,
108,서울,2019-03-23 18:00,6.2,,4.7,320,28,,
108,서울,2019-03-23 19:00,4.8,,3.5,290,34,,
108,서울,2019-03-23 20:00,3.8,,2.8,290,37,,
108,서울,2019-03-23 21:00,3.2,,2,270,38,,
108,서울,2019-03-23 22:00,2.7,,2.5,290,36,,
108,서울,2019-03-23 23:00,2.1,,1.5,270,36,,
108,서울,2019-03-24 0:00,1.5,,1.9,270,39,,
108,서울,2019-03-24 1:00,1,,1.1,320,44,,
108,서울,2019-03-24 2:00,0.4,,0.8,270,47,,
108,서울,2019-03-24 3:00,-0.2,,0.1,0,52,,
108,서울,2019-03-24 4:00,-0.4,,0.8,290,52,,
108,서울,2019-03-24 5:00,-0.6,,0.9,290,57,,
108,서울,2019-03-24 6:00,-0.3,,1.7,290,56,,
108,서울,2019-03-24 7:00,-0.8,,1.3,270,62,,
108,서울,2019-03-24 8:00,0.3,,1.4,290,48,,
108,서울,2019-03-24 9:00,3,,2,290,42,,
108,서울,2019-03-24 10:00,5.1,,2.6,270,35,,
108,서울,2019-03-24 11:00,7.6,,1.8,230,30,,
108,서울,2019-03-24 12:00,8.6,,3.4,250,33,,
108,서울,2019-03-24 13:00,9.3,,4.4,200,31,,
108,서울,2019-03-24 14:00,9,,4.3,250,30,,
108,서울,2019-03-24 15:00,9,,4.3,270,32,,
108,서울,2019-03-24 16:00,9,,3.9,270,39,,
108,서울,2019-03-24 17:00,8.3,,3.8,270,34,,
108,서울,2019-03-24 18:00,7.2,,3.2,230,31,,
108,서울,2019-03-24 19:00,5.5,,2.7,230,41,,
108,서울,2019-03-24 20:00,4.6,,3.5,200,57,,
108,서울,2019-03-24 21:00,4,,2,230,54,,
108,서울,2019-03-24 22:00,3.7,,2.1,230,57,,
108,서울,2019-03-24 23:00,3.6,,2.2,250,61,,
108,서울,2019-03-25 0:00,3.3,,1.8,230,63,,
108,서울,2019-03-25 1:00,3.2,,1.3,230,64,,
108,서울,2019-03-25 2:00,3.5,,1,50,65,,
108,서울,2019-03-25 3:00,2.9,,1.1,50,67,,
108,서울,2019-03-25 4:00,3.2,,1,70,66,,
108,서울,2019-03-25 5:00,3.5,,0.9,90,66,,
108,서울,2019-03-25 6:00,3.8,,0.9,90,66,,
108,서울,2019-03-25 7:00,3.8,,2,90,67,,
108,서울,2019-03-25 8:00,4.2,,0.6,110,65,,
108,서울,2019-03-25 9:00,5.6,,1.1,110,60,,
108,서울,2019-03-25 10:00,7.1,,1.5,50,57,,
108,서울,2019-03-25 11:00,7.8,,1,20,55,,
108,서울,2019-03-25 12:00,9,,0.9,20,50,,
108,서울,2019-03-25 13:00,10.2,,3.1,230,51,,
108,서울,2019-03-25 14:00,10.6,,3,230,50,,
108,서울,2019-03-25 15:00,10.6,,4.6,250,48,,
108,서울,2019-03-25 16:00,11.2,,4.6,230,46,,
108,서울,2019-03-25 17:00,11.1,,4.5,230,46,,
108,서울,2019-03-25 18:00,10.4,,3.1,230,44,,
108,서울,2019-03-25 19:00,9.5,,2.6,230,46,,
108,서울,2019-03-25 20:00,8.8,,2.7,230,48,,
108,서울,2019-03-25 21:00,8.3,,2.7,200,53,,
108,서울,2019-03-25 22:00,7.8,,1.5,180,56,,
108,서울,2019-03-25 23:00,7.5,,1.4,230,55,,
108,서울,2019-03-26 0:00,7.7,,2.8,200,61,,
108,서울,2019-03-26 1:00,7.7,,2.5,180,70,,
108,서울,2019-03-26 2:00,7.7,,1.9,270,75,,
108,서울,2019-03-26 3:00,7.5,,1.7,250,78,,
108,서울,2019-03-26 4:00,7.5,,0.9,250,79,,
108,서울,2019-03-26 5:00,7.4,,2,180,80,,
108,서울,2019-03-26 6:00,7.5,,1.6,270,82,,
108,서울,2019-03-26 7:00,7.5,,1.4,200,82,,
108,서울,2019-03-26 8:00,7.8,,1.6,290,79,,
108,서울,2019-03-26 9:00,8.8,,0.9,290,71,,
108,서울,2019-03-26 10:00,11.1,,1.6,230,61,,
108,서울,2019-03-26 11:00,13.3,,1.8,270,47,,
108,서울,2019-03-26 12:00,14.1,,2.8,290,30,,
108,서울,2019-03-26 13:00,15,,2.4,270,30,,
108,서울,2019-03-26 14:00,16.6,,2.4,270,27,,
108,서울,2019-03-26 15:00,17,,2.8,270,27,,
108,서울,2019-03-26 16:00,17.5,,1.6,250,25,,
108,서울,2019-03-26 17:00,17.3,,2.6,270,24,,
108,서울,2019-03-26 18:00,15.9,,2.6,270,31,,
108,서울,2019-03-26 19:00,13.4,,1.4,270,37,,
108,서울,2019-03-26 20:00,11.9,,1.9,290,39,,
108,서울,2019-03-26 21:00,11.1,,2.3,270,38,,
108,서울,2019-03-26 22:00,10.7,,2.4,270,38,,
108,서울,2019-03-26 23:00,10.1,,1.1,250,40,,
108,서울,2019-03-27 0:00,9.2,,0.8,250,52,,
108,서울,2019-03-27 1:00,9.7,,3.2,200,47,,
108,서울,2019-03-27 2:00,9.9,,1.2,250,50,,
108,서울,2019-03-27 3:00,10,,3,200,62,,
108,서울,2019-03-27 4:00,9.9,,3.1,230,71,,
108,서울,2019-03-27 5:00,9.8,,2.6,200,74,,
108,서울,2019-03-27 6:00,9.7,,2,200,76,,
108,서울,2019-03-27 7:00,10.1,,2.1,200,75,,
108,서울,2019-03-27 8:00,10.6,,3.5,200,72,,
108,서울,2019-03-27 9:00,11.7,,2.1,200,66,,
108,서울,2019-03-27 10:00,12.8,,3.4,200,61,,
108,서울,2019-03-27 11:00,14.6,,3.2,230,53,,
108,서울,2019-03-27 12:00,15.8,,5.1,230,49,,
108,서울,2019-03-27 13:00,15.5,,4.4,250,49,,
108,서울,2019-03-27 14:00,15.8,,4.3,230,49,,
108,서울,2019-03-27 15:00,15.1,,5.1,230,49,,
108,서울,2019-03-27 16:00,14,,5.2,230,55,,
108,서울,2019-03-27 17:00,12.6,,3.4,200,64,,
108,서울,2019-03-27 18:00,11.6,,3.5,230,70,,
108,서울,2019-03-27 19:00,10.9,,3.4,250,74,,
108,서울,2019-03-27 20:00,10.5,,1.5,230,76,,
108,서울,2019-03-27 21:00,10,,2.7,250,77,,
108,서울,2019-03-27 22:00,9.7,,2.3,270,78,,
108,서울,2019-03-27 23:00,9.5,,1.8,230,79,,
108,서울,2019-03-28 0:00,8.9,,2.1,200,82,,
108,서울,2019-03-28 1:00,8.6,,2.6,270,82,,
108,서울,2019-03-28 2:00,8.3,,1.4,230,84,,
108,서울,2019-03-28 3:00,7.7,,3.4,290,85,,
108,서울,2019-03-28 4:00,7.2,,3.5,290,84,,
108,서울,2019-03-28 5:00,6.7,,2.1,340,80,,
108,서울,2019-03-28 6:00,6.1,,3.5,290,83,,
108,서울,2019-03-28 7:00,5.6,,0.9,200,85,,
108,서울,2019-03-28 8:00,6,,2,290,79,,
108,서울,2019-03-28 9:00,7.2,,1.8,290,65,,
108,서울,2019-03-28 10:00,9.1,,1.6,290,56,,
108,서울,2019-03-28 11:00,11,,3.2,200,52,,
108,서울,2019-03-28 12:00,12.5,,2.8,230,38,,
108,서울,2019-03-28 13:00,13.7,,2.9,230,27,,
108,서울,2019-03-28 14:00,14.2,,2.7,270,17,,
108,서울,2019-03-28 15:00,14.1,,3.4,270,20,,
108,서울,2019-03-28 16:00,13.8,,3.7,270,24,,
108,서울,2019-03-28 17:00,12.9,,4.5,270,29,,
108,서울,2019-03-28 18:00,11.3,,3.5,270,32,,
108,서울,2019-03-28 19:00,9.7,,3.1,270,31,,
108,서울,2019-03-28 20:00,8.8,,3.1,290,35,,
108,서울,2019-03-28 21:00,8.4,,2.3,270,37,,
108,서울,2019-03-28 22:00,8.4,,2,270,39,,
108,서울,2019-03-28 23:00,8.1,,3.3,290,45,,
108,서울,2019-03-29 0:00,7.9,,1.6,340,39,,
108,서울,2019-03-29 1:00,7.7,,2.3,340,40,,
108,서울,2019-03-29 2:00,7.2,,1.5,360,40,,
108,서울,2019-03-29 3:00,6.9,,0.8,340,37,,
108,서울,2019-03-29 4:00,6.4,,1.1,320,26,,
108,서울,2019-03-29 5:00,6.3,,1.4,360,29,,
108,서울,2019-03-29 6:00,5.6,,1.3,70,33,,
108,서울,2019-03-29 7:00,5.6,,1.1,20,35,,
108,서울,2019-03-29 8:00,5.9,,0.7,20,35,,
108,서울,2019-03-29 9:00,7.7,,0.9,360,32,,
108,서울,2019-03-29 10:00,10.2,,1.6,200,32,,
108,서울,2019-03-29 11:00,11.4,,2.1,320,29,,
108,서울,2019-03-29 12:00,12.3,,3.1,270,26,,
108,서울,2019-03-29 13:00,13.8,,1.8,250,23,,
108,서울,2019-03-29 14:00,14.8,,2.5,250,20,,
108,서울,2019-03-29 15:00,14.9,,2.7,250,22,,
108,서울,2019-03-29 16:00,14.1,,3.8,290,27,,
108,서울,2019-03-29 17:00,12.7,,3.6,320,30,,
108,서울,2019-03-29 18:00,11.4,,3.2,320,30,,
108,서울,2019-03-29 19:00,9.4,,3,320,32,,
108,서울,2019-03-29 20:00,8.2,,2,290,28,,
108,서울,2019-03-29 21:00,7.9,,2.4,290,38,,
108,서울,2019-03-29 22:00,7.5,,2.5,270,39,,
108,서울,2019-03-29 23:00,7.3,,2.4,270,43,,
108,서울,2019-03-30 0:00,7.1,,2.5,290,47,,
108,서울,2019-03-30 1:00,5.7,,3.1,320,71,,
108,서울,2019-03-30 2:00,4.5,,1.1,50,86,,
108,서울,2019-03-30 3:00,4.4,1.6,2.9,290,87,,
108,서울,2019-03-30 4:00,3.9,,0.5,70,88,,
108,서울,2019-03-30 5:00,4.1,,0.1,0,93,,
108,서울,2019-03-30 6:00,4.4,0,0.7,200,91,,
108,서울,2019-03-30 7:00,4.7,,1.2,250,92,,
108,서울,2019-03-30 8:00,5,,2.1,230,86,,
108,서울,2019-03-30 9:00,5.4,0,2,230,83,,
108,서울,2019-03-30 10:00,6,,2.6,270,79,,
108,서울,2019-03-30 11:00,6.5,,3,270,73,,
108,서울,2019-03-30 12:00,7.6,0,3.1,180,69,,
108,서울,2019-03-30 13:00,6.6,,3.4,230,78,,
108,서울,2019-03-30 14:00,7.9,,5.7,250,63,,
108,서울,2019-03-30 15:00,7.7,0.1,5.9,270,39,,
108,서울,2019-03-30 16:00,7.1,,4.9,270,45,,
108,서울,2019-03-30 17:00,5.9,,5.3,270,57,,
108,서울,2019-03-30 18:00,4.7,0,4.2,270,66,,
108,서울,2019-03-30 19:00,3.7,,4.9,270,65,,
108,서울,2019-03-30 20:00,3.6,,4.3,270,68,,
108,서울,2019-03-30 21:00,3.7,0.1,3.7,270,69,,
108,서울,2019-03-30 22:00,3.9,,3.5,290,69,,
108,서울,2019-03-30 23:00,4.1,,4.2,270,70,,
108,서울,2019-03-31 0:00,3.7,0,3.8,270,72,,
108,서울,2019-03-31 1:00,3.4,,4.4,270,69,,
108,서울,2019-03-31 2:00,3.2,,4.8,270,70,,
108,서울,2019-03-31 3:00,3.3,0,3.4,290,69,,
108,서울,2019-03-31 4:00,3.2,,3.1,290,69,,
108,서울,2019-03-31 5:00,3.2,,2.9,270,70,,
108,서울,2019-03-31 6:00,3.1,0,3,270,69,,
108,서울,2019-03-31 7:00,3,,1.5,290,67,,
108,서울,2019-03-31 8:00,3,,2.8,290,63,,
108,서울,2019-03-31 9:00,3.1,,2.6,290,60,,
108,서울,2019-03-31 10:00,3.5,,3.7,290,58,,
108,서울,2019-03-31 11:00,4.2,,2.7,270,53,,
108,서울,2019-03-31 12:00,5,,4.1,270,47,,
108,서울,2019-03-31 13:00,4.8,,3.1,250,51,,
108,서울,2019-03-31 14:00,5.3,,2.9,270,46,,
108,서울,2019-03-31 15:00,6.7,,3,290,35,,
108,서울,2019-03-31 16:00,8,,3.3,290,24,,
108,서울,2019-03-31 17:00,7.5,,4.4,290,20,,
108,서울,2019-03-31 18:00,6.8,,3.2,270,27,,
108,서울,2019-03-31 19:00,5.9,,3.1,290,24,,
108,서울,2019-03-31 20:00,4.9,,2.6,290,24,,
108,서울,2019-03-31 21:00,4.2,,3.1,290,25,,
108,서울,2019-03-31 22:00,3.6,,2.8,270,28,,
108,서울,2019-03-31 23:00,3,,1.6,250,31,,
108,서울,2019-04-01 0:00,2.6,,2.3,270,36,,
108,서울,2019-04-01 1:00,1.8,,0.7,290,44,,
108,서울,2019-04-01 2:00,1.2,,0.6,290,50,,
108,서울,2019-04-01 3:00,0.7,,0.6,290,53,,
108,서울,2019-04-01 4:00,0.4,,0.8,290,55,,
108,서울,2019-04-01 5:00,0.6,,1.2,290,58,,
108,서울,2019-04-01 6:00,0.4,,0.9,290,65,,
108,서울,2019-04-01 7:00,0.5,,1.1,290,65,,
108,서울,2019-04-01 8:00,2.1,,2.3,320,60,,
108,서울,2019-04-01 9:00,4.2,,3.2,340,43,,
108,서울,2019-04-01 10:00,6.1,,4.3,320,25,,
108,서울,2019-04-01 11:00,7.3,,4.2,320,21,,
108,서울,2019-04-01 12:00,9.2,,2.4,270,16,,
108,서울,2019-04-01 13:00,9.1,,5.3,320,17,,
108,서울,2019-04-01 14:00,10,,4,290,20,,
108,서울,2019-04-01 15:00,11.2,,2.7,250,20,,
108,서울,2019-04-01 16:00,10.5,,3.9,270,22,,
108,서울,2019-04-01 17:00,9.5,,4.7,270,28,,
108,서울,2019-04-01 18:00,8.7,,3.4,270,32,,
108,서울,2019-04-01 19:00,7,,3.9,270,31,,
108,서울,2019-04-01 20:00,6.3,,2.4,270,36,,
108,서울,2019-04-01 21:00,5.7,,2.1,270,35,,
108,서울,2019-04-01 22:00,5.1,,2,270,46,,
108,서울,2019-04-01 23:00,4.6,,1.8,270,52,,
108,서울,2019-04-02 0:00,3.8,,1.1,290,54,,
108,서울,2019-04-02 1:00,3.6,,2,290,52,,
108,서울,2019-04-02 2:00,3.4,,2.4,320,51,,
108,서울,2019-04-02 3:00,2.3,,1.1,290,49,,
108,서울,2019-04-02 4:00,2,,1.6,290,47,,
108,서울,2019-04-02 5:00,1.5,,1.4,290,49,,
108,서울,2019-04-02 6:00,1.3,,0.6,320,54,,
108,서울,2019-04-02 7:00,1.5,,0.4,0,61,,
108,서울,2019-04-02 8:00,2.9,,0.8,200,55,,
108,서울,2019-04-02 9:00,5.8,,2.8,270,45,,
108,서울,2019-04-02 10:00,7.4,,1.8,340,31,,
108,서울,2019-04-02 11:00,9.5,,2.8,250,26,,
108,서울,2019-04-02 12:00,10.5,,2.6,340,23,,
108,서울,2019-04-02 13:00,10.8,,3.7,290,20,,
108,서울,2019-04-02 14:00,11.8,,4,250,19,,
108,서울,2019-04-02 15:00,12.3,,2.9,250,18,,
108,서울,2019-04-02 16:00,12.5,,3.8,290,18,,
108,서울,2019-04-02 17:00,11.1,,4.9,290,24,,
108,서울,2019-04-02 18:00,9.8,,3.7,270,22,,
108,서울,2019-04-02 19:00,8.1,,2.7,270,28,,
108,서울,2019-04-02 20:00,7,,2.6,290,33,,
108,서울,2019-04-02 21:00,6.3,,2.1,270,46,,
108,서울,2019-04-02 22:00,5.8,,1.2,290,38,,
108,서울,2019-04-02 23:00,5.6,,1.2,320,34,,
108,서울,2019-04-03 0:00,5,,1.5,320,38,,
108,서울,2019-04-03 1:00,4.2,,1.3,290,40,,
108,서울,2019-04-03 2:00,4.4,,2.2,290,49,,
108,서울,2019-04-03 3:00,3.8,,0.9,290,56,,
108,서울,2019-04-03 4:00,3.1,,0.7,320,58,,
108,서울,2019-04-03 5:00,2.6,,0.5,20,64,,
108,서울,2019-04-03 6:00,2,,1.2,50,51,,
108,서울,2019-04-03 7:00,2,,0.8,360,50,,
108,서울,2019-04-03 8:00,3.5,,1.2,50,41,,
108,서울,2019-04-03 9:00,6.5,,0.8,360,42,,
108,서울,2019-04-03 10:00,9.3,,1.8,180,30,,
108,서울,2019-04-03 11:00,11.2,,1.9,270,32,,
108,서울,2019-04-03 12:00,12.4,,1.6,290,25,,
108,서울,2019-04-03 13:00,12.8,,3.3,250,22,,
108,서울,2019-04-03 14:00,13.3,,3,270,24,,
108,서울,2019-04-03 15:00,13.2,,3.7,270,19,,
108,서울,2019-04-03 16:00,12.6,,4.1,250,16,,
108,서울,2019-04-03 17:00,12,,3.8,290,20,,
108,서울,2019-04-03 18:00,10.6,,3.7,290,25,,
108,서울,2019-04-03 19:00,8.7,,4.1,290,28,,
108,서울,2019-04-03 20:00,7.6,,3.9,290,29,,
108,서울,2019-04-03 21:00,6.8,,2.6,270,32,,
108,서울,2019-04-03 22:00,6.4,,2.2,270,33,,
108,서울,2019-04-03 23:00,5.8,,2.5,290,36,,
108,서울,2019-04-04 0:00,5.5,,2.1,270,39,,
108,서울,2019-04-04 1:00,5.2,,2.5,270,44,,
108,서울,2019-04-04 2:00,4.7,,1.3,270,51,,
108,서울,2019-04-04 3:00,4,,0.6,250,59,,
108,서울,2019-04-04 4:00,3.7,,0.8,270,64,,
108,서울,2019-04-04 5:00,3.3,,0.6,160,67,,
108,서울,2019-04-04 6:00,3.2,,0.7,160,69,,
108,서울,2019-04-04 7:00,3.3,,1,50,71,,
108,서울,2019-04-04 8:00,4.7,,0.9,20,61,,
108,서울,2019-04-04 9:00,7.5,,1.6,180,54,,
108,서울,2019-04-04 10:00,9.6,,2.9,230,49,,
108,서울,2019-04-04 11:00,11.7,,2.9,250,39,,
108,서울,2019-04-04 12:00,13.3,,4.5,200,33,,
108,서울,2019-04-04 13:00,14.7,,3.8,230,30,,
108,서울,2019-04-04 14:00,15.2,,3.4,270,25,,
108,서울,2019-04-04 15:00,15.6,,3,270,23,,
108,서울,2019-04-04 16:00,14.7,,4.3,270,22,,
108,서울,2019-04-04 17:00,14.1,,4.2,230,23,,
108,서울,2019-04-04 18:00,12.3,,4.1,230,26,,
108,서울,2019-04-04 19:00,11,,2.8,250,28,,
108,서울,2019-04-04 20:00,10.5,,2.2,250,34,,
108,서울,2019-04-04 21:00,9.9,,2.8,250,32,,
108,서울,2019-04-04 22:00,9.1,,2.7,230,36,,
108,서울,2019-04-04 23:00,8.3,,3.7,200,48,,
108,서울,2019-04-05 0:00,7.9,,3.2,200,48,,
108,서울,2019-04-05 1:00,7.4,,3.3,200,56,,
108,서울,2019-04-05 2:00,7.2,,3.1,230,65,,
108,서울,2019-04-05 3:00,7.1,,2.2,230,69,,
108,서울,2019-04-05 4:00,7.2,,1.8,270,72,,
108,서울,2019-04-05 5:00,7.5,,2.3,230,73,,
108,서울,2019-04-05 6:00,8,0,2.7,200,78,,
108,서울,2019-04-05 7:00,8.3,0,2.1,230,84,,
108,서울,2019-04-05 8:00,8.7,0,1.2,230,85,,
108,서울,2019-04-05 9:00,9.8,0,1.6,250,77,,
108,서울,2019-04-05 10:00,11.9,,3,250,66,,
108,서울,2019-04-05 11:00,13.7,,2.9,290,40,,
108,서울,2019-04-05 12:00,14.9,,3,290,27,,
108,서울,2019-04-05 13:00,16.1,,4.1,270,19,,
108,서울,2019-04-05 14:00,16.8,,3.9,250,24,,
108,서울,2019-04-05 15:00,17,,3.8,250,19,,
108,서울,2019-04-05 16:00,16.7,,3.6,250,16,,
108,서울,2019-04-05 17:00,15.8,,4.3,270,16,,
108,서울,2019-04-05 18:00,15,,2.6,270,15,,
108,서울,2019-04-05 19:00,13,,3.3,270,21,,
108,서울,2019-04-05 20:00,11.7,,4.1,290,26,,
108,서울,2019-04-05 21:00,11.1,,3.6,290,22,,
108,서울,2019-04-05 22:00,10.3,,1.6,320,22,,
108,서울,2019-04-05 23:00,9.6,,1.8,320,22,,
108,서울,2019-04-06 0:00,8.5,,0.6,290,21,,
108,서울,2019-04-06 1:00,8,,1.3,290,25,,
108,서울,2019-04-06 2:00,7.3,,0.6,340,26,,
108,서울,2019-04-06 3:00,7,,0.3,0,27,,
108,서울,2019-04-06 4:00,6.5,,1,290,29,,
108,서울,2019-04-06 5:00,6.2,,0.4,0,30,,
108,서울,2019-04-06 6:00,5.9,,0.8,20,27,,
108,서울,2019-04-06 7:00,6.6,,0.8,50,32,,
108,서울,2019-04-06 8:00,7.7,,1.7,50,36,,
108,서울,2019-04-06 9:00,9.5,,1,20,34,,
108,서울,2019-04-06 10:00,11.3,,0.8,360,30,,
108,서울,2019-04-06 11:00,11.4,,0.9,180,29,,
108,서울,2019-04-06 12:00,12,,0.9,250,27,,
108,서울,2019-04-06 13:00,12,,1.2,290,25,,
108,서울,2019-04-06 14:00,11.9,,1.4,320,28,,
108,서울,2019-04-06 15:00,12,,0.7,20,28,,
108,서울,2019-04-06 16:00,11.5,0,0.8,90,35,,
108,서울,2019-04-06 17:00,10.4,0.6,0.5,50,48,,
108,서울,2019-04-06 18:00,9.9,0.1,2.5,70,42,,
108,서울,2019-04-06 19:00,10.1,0,2,90,45,,
108,서울,2019-04-06 20:00,9.9,,1.8,50,54,,
108,서울,2019-04-06 21:00,9.6,,1.8,70,59,,
108,서울,2019-04-06 22:00,9.4,0,0.8,90,60,,
108,서울,2019-04-06 23:00,8.8,0.1,1.5,50,75,,
108,서울,2019-04-07 0:00,8.6,,0.8,50,75,,
108,서울,2019-04-07 1:00,8.5,,0.7,50,72,,
108,서울,2019-04-07 2:00,8.4,,0.8,50,72,,
108,서울,2019-04-07 3:00,7.9,,0.6,20,76,,
108,서울,2019-04-07 4:00,7.3,,1,50,82,,
108,서울,2019-04-07 5:00,6.5,,0.3,0,85,,
108,서울,2019-04-07 6:00,6.1,,0.6,340,89,,
108,서울,2019-04-07 7:00,5.6,,0.5,290,84,,
108,서울,2019-04-07 8:00,6.9,,0.9,50,75,,
108,서울,2019-04-07 9:00,9.3,,1.1,180,61,,
108,서울,2019-04-07 10:00,12.4,,0.8,140,52,,
108,서울,2019-04-07 11:00,14.7,,1.8,200,36,,
108,서울,2019-04-07 12:00,16.6,,1.5,250,33,,
108,서울,2019-04-07 13:00,17.9,,2.3,230,28,,
108,서울,2019-04-07 14:00,18.7,,2.1,320,21,,
108,서울,2019-04-07 15:00,19.9,,1.5,140,18,,
108,서울,2019-04-07 16:00,19.6,,3.4,290,14,,
108,서울,2019-04-07 17:00,18.3,,3.1,290,21,,
108,서울,2019-04-07 18:00,17.6,,3,320,18,,
108,서울,2019-04-07 19:00,15.8,,4,270,24,,
108,서울,2019-04-07 20:00,13.7,,3.6,290,26,,
108,서울,2019-04-07 21:00,12.6,,3.3,290,23,,
108,서울,2019-04-07 22:00,11.8,,2.3,290,24,,
108,서울,2019-04-07 23:00,10.9,,0.7,320,25,,
108,서울,2019-04-08 0:00,10.6,,1.4,270,27,,
108,서울,2019-04-08 1:00,10.5,,2,320,27,,
108,서울,2019-04-08 2:00,10,,1.7,320,27,,
108,서울,2019-04-08 3:00,9.5,,2.6,290,25,,
108,서울,2019-04-08 4:00,8.7,,0.8,320,27,,
108,서울,2019-04-08 5:00,8.2,,1.9,320,27,,
108,서울,2019-04-08 6:00,8.1,,2.8,290,31,,
108,서울,2019-04-08 7:00,7.7,,2.9,290,30,,
108,서울,2019-04-08 8:00,8.4,,2.4,290,29,,
108,서울,2019-04-08 9:00,10.3,,2,320,26,,
108,서울,2019-04-08 10:00,12,,2.8,320,22,,
108,서울,2019-04-08 11:00,13.4,,3.5,290,21,,
108,서울,2019-04-08 12:00,14.5,,4,290,18,,
108,서울,2019-04-08 13:00,15,,4.5,290,15,,
108,서울,2019-04-08 14:00,15.9,,3.7,290,14,,
108,서울,2019-04-08 15:00,16.4,,4.3,320,13,,
108,서울,2019-04-08 16:00,16.8,,3.6,320,12,,
108,서울,2019-04-08 17:00,16.7,,3,250,16,,
